 CH's ID: 1
node: 1
nID1: 393, nID2: 406, key value: 799
nID1: 404, nID2: 406, key value: 810
nID1: 404, nID2: 406, key value: 810
nID1: 392, nID2: 406, key value: 798
nID1: 381, nID2: 406, key value: 787
nID1: 393, nID2: 406, key value: 799



 CH's ID: 119
node: 119
nID1: 117, nID2: 119, key value: 236
nID1: 119, nID2: 272, key value: 391
nID1: 119, nID2: 393, key value: 512
nID1: 119, nID2: 404, key value: 523
nID1: 106, nID2: 119, key value: 225
nID1: 119, nID2: 238, key value: 357
nID1: 119, nID2: 381, key value: 500
nID1: 119, nID2: 131, key value: 250
nID1: 119, nID2: 431, key value: 550
nID1: 119, nID2: 404, key value: 523
nID1: 119, nID2: 393, key value: 512
nID1: 117, nID2: 119, key value: 236
nID1: 119, nID2: 272, key value: 391
nID1: 118, nID2: 119, key value: 237
nID1: 119, nID2: 381, key value: 500
nID1: 119, nID2: 238, key value: 357
nID1: 106, nID2: 119, key value: 225
nID1: 119, nID2: 227, key value: 346
nID1: 119, nID2: 431, key value: 550
nID1: 119, nID2: 131, key value: 250

node: 263
nID1: 263, nID2: 418, key value: 681
nID1: 263, nID2: 395, key value: 658
nID1: 263, nID2: 418, key value: 681
nID1: 263, nID2: 395, key value: 658

node: 407
nID1: 117, nID2: 407, key value: 524
nID1: 118, nID2: 407, key value: 525
nID1: 407, nID2: 417, key value: 824
nID1: 106, nID2: 407, key value: 513
nID1: 239, nID2: 407, key value: 646
nID1: 117, nID2: 407, key value: 524
nID1: 407, nID2: 417, key value: 824
nID1: 118, nID2: 407, key value: 525
nID1: 106, nID2: 407, key value: 513
nID1: 239, nID2: 407, key value: 646



 CH's ID: 122
node: 122
nID1: 100, nID2: 122, key value: 222
nID1: 111, nID2: 122, key value: 233
nID1: 122, nID2: 400, key value: 522
nID1: 122, nID2: 401, key value: 523
nID1: 122, nID2: 229, key value: 351
nID1: 122, nID2: 124, key value: 246
nID1: 121, nID2: 122, key value: 243
nID1: 120, nID2: 122, key value: 242
nID1: 122, nID2: 134, key value: 256
nID1: 122, nID2: 279, key value: 401
nID1: 122, nID2: 277, key value: 399
nID1: 122, nID2: 409, key value: 531
nID1: 122, nID2: 420, key value: 542
nID1: 111, nID2: 122, key value: 233
nID1: 122, nID2: 411, key value: 533
nID1: 100, nID2: 122, key value: 222
nID1: 122, nID2: 401, key value: 523
nID1: 122, nID2: 400, key value: 522
nID1: 122, nID2: 229, key value: 351
nID1: 122, nID2: 398, key value: 520
nID1: 122, nID2: 420, key value: 542
nID1: 122, nID2: 277, key value: 399
nID1: 122, nID2: 132, key value: 254
nID1: 122, nID2: 124, key value: 246
nID1: 122, nID2: 265, key value: 387
nID1: 122, nID2: 421, key value: 543
nID1: 122, nID2: 133, key value: 255
nID1: 122, nID2: 264, key value: 386
nID1: 122, nID2: 279, key value: 401
nID1: 120, nID2: 122, key value: 242
nID1: 122, nID2: 408, key value: 530
nID1: 121, nID2: 122, key value: 243
nID1: 122, nID2: 409, key value: 531
nID1: 122, nID2: 134, key value: 256
nID1: 122, nID2: 422, key value: 544

node: 266
nID1: 266, nID2: 411, key value: 677
nID1: 253, nID2: 266, key value: 519
nID1: 266, nID2: 398, key value: 664
nID1: 266, nID2: 411, key value: 677
nID1: 253, nID2: 266, key value: 519
nID1: 266, nID2: 398, key value: 664

node: 410
nID1: 111, nID2: 410, key value: 521
nID1: 124, nID2: 410, key value: 534
nID1: 400, nID2: 410, key value: 810
nID1: 97, nID2: 410, key value: 507
nID1: 410, nID2: 411, key value: 821
nID1: 400, nID2: 410, key value: 810
nID1: 111, nID2: 410, key value: 521
nID1: 124, nID2: 410, key value: 534
nID1: 97, nID2: 410, key value: 507
nID1: 398, nID2: 410, key value: 808
nID1: 410, nID2: 411, key value: 821



 CH's ID: 124
node: 124
nID1: 100, nID2: 124, key value: 224
nID1: 124, nID2: 232, key value: 356
nID1: 124, nID2: 245, key value: 369
nID1: 124, nID2: 401, key value: 525
nID1: 123, nID2: 124, key value: 247
nID1: 124, nID2: 125, key value: 249
nID1: 124, nID2: 136, key value: 260
nID1: 124, nID2: 279, key value: 403
nID1: 124, nID2: 254, key value: 378
nID1: 124, nID2: 410, key value: 534
nID1: 124, nID2: 422, key value: 546
nID1: 124, nID2: 423, key value: 547
nID1: 124, nID2: 282, key value: 406
nID1: 124, nID2: 424, key value: 548
nID1: 124, nID2: 425, key value: 549
nID1: 124, nID2: 137, key value: 261
nID1: 124, nID2: 427, key value: 551
nID1: 124, nID2: 135, key value: 259
nID1: 124, nID2: 278, key value: 402
nID1: 97, nID2: 124, key value: 221
nID1: 124, nID2: 253, key value: 377
nID1: 124, nID2: 265, key value: 389
nID1: 122, nID2: 124, key value: 246
nID1: 124, nID2: 264, key value: 388
nID1: 124, nID2: 133, key value: 257
nID1: 97, nID2: 124, key value: 221
nID1: 124, nID2: 278, key value: 402
nID1: 124, nID2: 410, key value: 534
nID1: 124, nID2: 232, key value: 356
nID1: 124, nID2: 245, key value: 369
nID1: 100, nID2: 124, key value: 224
nID1: 124, nID2: 258, key value: 382
nID1: 124, nID2: 401, key value: 525
nID1: 122, nID2: 124, key value: 246
nID1: 124, nID2: 133, key value: 257
nID1: 124, nID2: 253, key value: 377
nID1: 124, nID2: 264, key value: 388
nID1: 124, nID2: 265, key value: 389
nID1: 124, nID2: 135, key value: 259
nID1: 124, nID2: 279, key value: 403
nID1: 124, nID2: 423, key value: 547
nID1: 124, nID2: 425, key value: 549
nID1: 124, nID2: 137, key value: 261
nID1: 124, nID2: 125, key value: 249
nID1: 124, nID2: 136, key value: 260
nID1: 124, nID2: 422, key value: 546
nID1: 124, nID2: 424, key value: 548
nID1: 124, nID2: 427, key value: 551
nID1: 124, nID2: 254, key value: 378
nID1: 123, nID2: 124, key value: 247
nID1: 124, nID2: 282, key value: 406

node: 268
nID1: 268, nID2: 400, key value: 668
nID1: 111, nID2: 268, key value: 379
nID1: 268, nID2: 400, key value: 668
nID1: 111, nID2: 268, key value: 379

node: 412
nID1: 100, nID2: 412, key value: 512
nID1: 401, nID2: 412, key value: 813
nID1: 400, nID2: 412, key value: 812
nID1: 400, nID2: 412, key value: 812
nID1: 100, nID2: 412, key value: 512
nID1: 401, nID2: 412, key value: 813



 CH's ID: 132
node: 132
nID1: 97, nID2: 132, key value: 229
nID1: 132, nID2: 229, key value: 361
nID1: 132, nID2: 253, key value: 385
nID1: 132, nID2: 372, key value: 504
nID1: 132, nID2: 384, key value: 516
nID1: 132, nID2: 252, key value: 384
nID1: 132, nID2: 265, key value: 397
nID1: 132, nID2: 398, key value: 530
nID1: 132, nID2: 411, key value: 543
nID1: 97, nID2: 132, key value: 229
nID1: 132, nID2: 253, key value: 385
nID1: 132, nID2: 229, key value: 361
nID1: 132, nID2: 398, key value: 530
nID1: 132, nID2: 411, key value: 543
nID1: 132, nID2: 135, key value: 267
nID1: 122, nID2: 132, key value: 254
nID1: 132, nID2: 372, key value: 504
nID1: 132, nID2: 384, key value: 516
nID1: 132, nID2: 278, key value: 410
nID1: 132, nID2: 252, key value: 384
nID1: 132, nID2: 265, key value: 397

node: 276
nID1: 265, nID2: 276, key value: 541
nID1: 264, nID2: 276, key value: 540
nID1: 133, nID2: 276, key value: 409
nID1: 265, nID2: 276, key value: 541
nID1: 264, nID2: 276, key value: 540
nID1: 133, nID2: 276, key value: 409

node: 420
nID1: 97, nID2: 420, key value: 517
nID1: 253, nID2: 420, key value: 673
nID1: 252, nID2: 420, key value: 672
nID1: 265, nID2: 420, key value: 685
nID1: 122, nID2: 420, key value: 542
nID1: 264, nID2: 420, key value: 684
nID1: 97, nID2: 420, key value: 517
nID1: 253, nID2: 420, key value: 673
nID1: 398, nID2: 420, key value: 818
nID1: 122, nID2: 420, key value: 542
nID1: 278, nID2: 420, key value: 698
nID1: 252, nID2: 420, key value: 672
nID1: 265, nID2: 420, key value: 685
nID1: 264, nID2: 420, key value: 684



 CH's ID: 133
node: 133
nID1: 133, nID2: 229, key value: 362
nID1: 97, nID2: 133, key value: 230
nID1: 133, nID2: 253, key value: 386
nID1: 133, nID2: 372, key value: 505
nID1: 133, nID2: 384, key value: 517
nID1: 111, nID2: 133, key value: 244
nID1: 124, nID2: 133, key value: 257
nID1: 133, nID2: 400, key value: 533
nID1: 133, nID2: 411, key value: 544
nID1: 133, nID2: 276, key value: 409
nID1: 133, nID2: 135, key value: 268
nID1: 133, nID2: 400, key value: 533
nID1: 133, nID2: 276, key value: 409
nID1: 133, nID2: 411, key value: 544
nID1: 111, nID2: 133, key value: 244
nID1: 124, nID2: 133, key value: 257
nID1: 97, nID2: 133, key value: 230
nID1: 133, nID2: 398, key value: 531
nID1: 133, nID2: 253, key value: 386
nID1: 133, nID2: 229, key value: 362
nID1: 133, nID2: 372, key value: 505
nID1: 122, nID2: 133, key value: 255
nID1: 133, nID2: 384, key value: 517
nID1: 133, nID2: 278, key value: 411

node: 277
nID1: 253, nID2: 277, key value: 530
nID1: 265, nID2: 277, key value: 542
nID1: 264, nID2: 277, key value: 541
nID1: 122, nID2: 277, key value: 399
nID1: 253, nID2: 277, key value: 530
nID1: 265, nID2: 277, key value: 542
nID1: 122, nID2: 277, key value: 399
nID1: 264, nID2: 277, key value: 541

node: 421
nID1: 97, nID2: 421, key value: 518
nID1: 253, nID2: 421, key value: 674
nID1: 252, nID2: 421, key value: 673
nID1: 265, nID2: 421, key value: 686
nID1: 398, nID2: 421, key value: 819
nID1: 411, nID2: 421, key value: 832
nID1: 97, nID2: 421, key value: 518
nID1: 253, nID2: 421, key value: 674
nID1: 398, nID2: 421, key value: 819
nID1: 122, nID2: 421, key value: 543
nID1: 278, nID2: 421, key value: 699
nID1: 252, nID2: 421, key value: 673
nID1: 265, nID2: 421, key value: 686
nID1: 411, nID2: 421, key value: 832



 CH's ID: 135
node: 135
nID1: 100, nID2: 135, key value: 235
nID1: 135, nID2: 400, key value: 535
nID1: 135, nID2: 401, key value: 536
nID1: 111, nID2: 135, key value: 246
nID1: 124, nID2: 135, key value: 259
nID1: 135, nID2: 414, key value: 549
nID1: 134, nID2: 135, key value: 269
nID1: 97, nID2: 135, key value: 232
nID1: 135, nID2: 411, key value: 546
nID1: 135, nID2: 409, key value: 544
nID1: 132, nID2: 135, key value: 267
nID1: 133, nID2: 135, key value: 268
nID1: 135, nID2: 414, key value: 549
nID1: 124, nID2: 135, key value: 259
nID1: 135, nID2: 264, key value: 399
nID1: 135, nID2: 411, key value: 546
nID1: 135, nID2: 400, key value: 535
nID1: 111, nID2: 135, key value: 246
nID1: 100, nID2: 135, key value: 235
nID1: 135, nID2: 401, key value: 536
nID1: 97, nID2: 135, key value: 232
nID1: 135, nID2: 398, key value: 533
nID1: 135, nID2: 409, key value: 544
nID1: 134, nID2: 135, key value: 269

node: 279
nID1: 124, nID2: 279, key value: 403
nID1: 279, nID2: 411, key value: 690
nID1: 279, nID2: 280, key value: 559
nID1: 122, nID2: 279, key value: 401
nID1: 124, nID2: 279, key value: 403
nID1: 122, nID2: 279, key value: 401
nID1: 279, nID2: 411, key value: 690
nID1: 279, nID2: 280, key value: 559

node: 423
nID1: 111, nID2: 423, key value: 534
nID1: 400, nID2: 423, key value: 823
nID1: 124, nID2: 423, key value: 547
nID1: 269, nID2: 423, key value: 692
nID1: 253, nID2: 423, key value: 676
nID1: 398, nID2: 423, key value: 821
nID1: 411, nID2: 423, key value: 834
nID1: 269, nID2: 423, key value: 692
nID1: 400, nID2: 423, key value: 823
nID1: 111, nID2: 423, key value: 534
nID1: 124, nID2: 423, key value: 547
nID1: 411, nID2: 423, key value: 834
nID1: 253, nID2: 423, key value: 676
nID1: 398, nID2: 423, key value: 821



 CH's ID: 137
node: 137
nID1: 124, nID2: 137, key value: 261
nID1: 111, nID2: 137, key value: 248
nID1: 137, nID2: 258, key value: 395
nID1: 137, nID2: 400, key value: 537
nID1: 137, nID2: 403, key value: 540
nID1: 137, nID2: 414, key value: 551
nID1: 137, nID2: 258, key value: 395
nID1: 137, nID2: 403, key value: 540
nID1: 137, nID2: 400, key value: 537
nID1: 111, nID2: 137, key value: 248
nID1: 137, nID2: 414, key value: 551
nID1: 124, nID2: 137, key value: 261

node: 281
nID1: 269, nID2: 281, key value: 550
nID1: 281, nID2: 426, key value: 707
nID1: 280, nID2: 281, key value: 561
nID1: 280, nID2: 281, key value: 561
nID1: 269, nID2: 281, key value: 550
nID1: 281, nID2: 426, key value: 707

node: 425
nID1: 124, nID2: 425, key value: 549
nID1: 414, nID2: 425, key value: 839
nID1: 269, nID2: 425, key value: 694
nID1: 414, nID2: 425, key value: 839
nID1: 124, nID2: 425, key value: 549
nID1: 269, nID2: 425, key value: 694



 CH's ID: 148
node: 4
nID1: 4, nID2: 159, key value: 163
nID1: 4, nID2: 172, key value: 176
nID1: 4, nID2: 304, key value: 308
nID1: 4, nID2: 159, key value: 163
nID1: 4, nID2: 304, key value: 308
nID1: 4, nID2: 172, key value: 176

node: 148
nID1: 39, nID2: 148, key value: 187
nID1: 40, nID2: 148, key value: 188
nID1: 50, nID2: 148, key value: 198
nID1: 148, nID2: 195, key value: 343
nID1: 148, nID2: 196, key value: 344
nID1: 148, nID2: 185, key value: 333
nID1: 29, nID2: 148, key value: 177
nID1: 148, nID2: 171, key value: 319
nID1: 3, nID2: 148, key value: 151
nID1: 146, nID2: 148, key value: 294
nID1: 1, nID2: 148, key value: 149
nID1: 1, nID2: 148, key value: 149
nID1: 148, nID2: 182, key value: 330
nID1: 148, nID2: 196, key value: 344
nID1: 50, nID2: 148, key value: 198
nID1: 148, nID2: 195, key value: 343
nID1: 40, nID2: 148, key value: 188
nID1: 39, nID2: 148, key value: 187
nID1: 148, nID2: 171, key value: 319
nID1: 29, nID2: 148, key value: 177
nID1: 148, nID2: 185, key value: 333
nID1: 148, nID2: 170, key value: 318
nID1: 148, nID2: 172, key value: 320
nID1: 146, nID2: 148, key value: 294
nID1: 3, nID2: 148, key value: 151

node: 292
nID1: 39, nID2: 292, key value: 331
nID1: 171, nID2: 292, key value: 463
nID1: 29, nID2: 292, key value: 321
nID1: 159, nID2: 292, key value: 451
nID1: 172, nID2: 292, key value: 464
nID1: 39, nID2: 292, key value: 331
nID1: 171, nID2: 292, key value: 463
nID1: 170, nID2: 292, key value: 462
nID1: 172, nID2: 292, key value: 464
nID1: 29, nID2: 292, key value: 321
nID1: 159, nID2: 292, key value: 451



 CH's ID: 149
node: 5
nID1: 5, nID2: 161, key value: 166
nID1: 5, nID2: 162, key value: 167
nID1: 5, nID2: 150, key value: 155
nID1: 5, nID2: 161, key value: 166
nID1: 5, nID2: 162, key value: 167
nID1: 5, nID2: 150, key value: 155

node: 149
nID1: 29, nID2: 149, key value: 178
nID1: 149, nID2: 185, key value: 334
nID1: 30, nID2: 149, key value: 179
nID1: 31, nID2: 149, key value: 180
nID1: 149, nID2: 161, key value: 310
nID1: 149, nID2: 320, key value: 469
nID1: 149, nID2: 185, key value: 334
nID1: 31, nID2: 149, key value: 180
nID1: 29, nID2: 149, key value: 178
nID1: 149, nID2: 320, key value: 469
nID1: 30, nID2: 149, key value: 179
nID1: 149, nID2: 162, key value: 311
nID1: 149, nID2: 161, key value: 310

node: 293
nID1: 29, nID2: 293, key value: 322
nID1: 30, nID2: 293, key value: 323
nID1: 161, nID2: 293, key value: 454
nID1: 162, nID2: 293, key value: 455
nID1: 293, nID2: 307, key value: 600
nID1: 29, nID2: 293, key value: 322
nID1: 30, nID2: 293, key value: 323
nID1: 293, nID2: 307, key value: 600
nID1: 161, nID2: 293, key value: 454
nID1: 162, nID2: 293, key value: 455



 CH's ID: 150
node: 6
nID1: 6, nID2: 30, key value: 36
nID1: 6, nID2: 161, key value: 167
nID1: 6, nID2: 307, key value: 313
nID1: 6, nID2: 162, key value: 168
nID1: 6, nID2: 307, key value: 313
nID1: 6, nID2: 30, key value: 36
nID1: 6, nID2: 162, key value: 168
nID1: 6, nID2: 161, key value: 167

node: 150
nID1: 150, nID2: 185, key value: 335
nID1: 31, nID2: 150, key value: 181
nID1: 29, nID2: 150, key value: 179
nID1: 150, nID2: 331, key value: 481
nID1: 150, nID2: 332, key value: 482
nID1: 30, nID2: 150, key value: 180
nID1: 5, nID2: 150, key value: 155
nID1: 150, nID2: 151, key value: 301
nID1: 150, nID2: 296, key value: 446
nID1: 9, nID2: 150, key value: 159
nID1: 150, nID2: 151, key value: 301
nID1: 150, nID2: 185, key value: 335
nID1: 150, nID2: 296, key value: 446
nID1: 150, nID2: 331, key value: 481
nID1: 30, nID2: 150, key value: 180
nID1: 150, nID2: 332, key value: 482
nID1: 31, nID2: 150, key value: 181
nID1: 150, nID2: 333, key value: 483
nID1: 29, nID2: 150, key value: 179
nID1: 150, nID2: 161, key value: 311
nID1: 9, nID2: 150, key value: 159
nID1: 5, nID2: 150, key value: 155

node: 294
nID1: 29, nID2: 294, key value: 323
nID1: 30, nID2: 294, key value: 324
nID1: 31, nID2: 294, key value: 325
nID1: 294, nID2: 320, key value: 614
nID1: 161, nID2: 294, key value: 455
nID1: 30, nID2: 294, key value: 324
nID1: 29, nID2: 294, key value: 323
nID1: 31, nID2: 294, key value: 325
nID1: 294, nID2: 320, key value: 614
nID1: 162, nID2: 294, key value: 456
nID1: 161, nID2: 294, key value: 455



 CH's ID: 157
node: 13
nID1: 13, nID2: 313, key value: 326
nID1: 13, nID2: 14, key value: 27
nID1: 13, nID2: 313, key value: 326
nID1: 13, nID2: 14, key value: 27

node: 157
nID1: 145, nID2: 157, key value: 302
nID1: 39, nID2: 157, key value: 196
nID1: 50, nID2: 157, key value: 207
nID1: 157, nID2: 171, key value: 328
nID1: 157, nID2: 182, key value: 339
nID1: 12, nID2: 157, key value: 169
nID1: 145, nID2: 157, key value: 302
nID1: 0, nID2: 157, key value: 157
nID1: 144, nID2: 157, key value: 301
nID1: 39, nID2: 157, key value: 196
nID1: 157, nID2: 182, key value: 339
nID1: 157, nID2: 171, key value: 328
nID1: 50, nID2: 157, key value: 207
nID1: 157, nID2: 170, key value: 327
nID1: 157, nID2: 172, key value: 329
nID1: 0, nID2: 157, key value: 157
nID1: 144, nID2: 157, key value: 301
nID1: 12, nID2: 157, key value: 169

node: 301
nID1: 170, nID2: 301, key value: 471
nID1: 182, nID2: 301, key value: 483
nID1: 159, nID2: 301, key value: 460
nID1: 170, nID2: 301, key value: 471
nID1: 182, nID2: 301, key value: 483
nID1: 159, nID2: 301, key value: 460



 CH's ID: 159
node: 15
nID1: 15, nID2: 39, key value: 54
nID1: 15, nID2: 171, key value: 186
nID1: 15, nID2: 170, key value: 185
nID1: 15, nID2: 172, key value: 187
nID1: 15, nID2: 39, key value: 54
nID1: 15, nID2: 171, key value: 186
nID1: 15, nID2: 170, key value: 185
nID1: 15, nID2: 172, key value: 187

node: 159
nID1: 159, nID2: 289, key value: 448
nID1: 40, nID2: 159, key value: 199
nID1: 63, nID2: 159, key value: 222
nID1: 64, nID2: 159, key value: 223
nID1: 159, nID2: 185, key value: 344
nID1: 159, nID2: 196, key value: 355
nID1: 159, nID2: 341, key value: 500
nID1: 159, nID2: 353, key value: 512
nID1: 50, nID2: 159, key value: 209
nID1: 159, nID2: 195, key value: 354
nID1: 16, nID2: 159, key value: 175
nID1: 158, nID2: 159, key value: 317
nID1: 4, nID2: 159, key value: 163
nID1: 39, nID2: 159, key value: 198
nID1: 159, nID2: 292, key value: 451
nID1: 147, nID2: 159, key value: 306
nID1: 159, nID2: 301, key value: 460
nID1: 159, nID2: 289, key value: 448
nID1: 146, nID2: 159, key value: 305
nID1: 159, nID2: 291, key value: 450
nID1: 159, nID2: 300, key value: 459
nID1: 1, nID2: 159, key value: 160
nID1: 159, nID2: 288, key value: 447
nID1: 159, nID2: 290, key value: 449
nID1: 159, nID2: 290, key value: 449
nID1: 50, nID2: 159, key value: 209
nID1: 64, nID2: 159, key value: 223
nID1: 159, nID2: 353, key value: 512
nID1: 159, nID2: 341, key value: 500
nID1: 63, nID2: 159, key value: 222
nID1: 159, nID2: 195, key value: 354
nID1: 159, nID2: 196, key value: 355
nID1: 40, nID2: 159, key value: 199
nID1: 159, nID2: 185, key value: 344
nID1: 158, nID2: 159, key value: 317
nID1: 39, nID2: 159, key value: 198
nID1: 4, nID2: 159, key value: 163
nID1: 159, nID2: 291, key value: 450
nID1: 159, nID2: 292, key value: 451
nID1: 1, nID2: 159, key value: 160
nID1: 159, nID2: 301, key value: 460
nID1: 159, nID2: 288, key value: 447
nID1: 146, nID2: 159, key value: 305
nID1: 147, nID2: 159, key value: 306
nID1: 16, nID2: 159, key value: 175
nID1: 159, nID2: 300, key value: 459

node: 303
nID1: 40, nID2: 303, key value: 343
nID1: 50, nID2: 303, key value: 353
nID1: 195, nID2: 303, key value: 498
nID1: 196, nID2: 303, key value: 499
nID1: 39, nID2: 303, key value: 342
nID1: 171, nID2: 303, key value: 474
nID1: 182, nID2: 303, key value: 485
nID1: 29, nID2: 303, key value: 332
nID1: 39, nID2: 303, key value: 342
nID1: 196, nID2: 303, key value: 499
nID1: 50, nID2: 303, key value: 353
nID1: 195, nID2: 303, key value: 498
nID1: 40, nID2: 303, key value: 343
nID1: 182, nID2: 303, key value: 485
nID1: 171, nID2: 303, key value: 474
nID1: 29, nID2: 303, key value: 332



 CH's ID: 161
node: 17
nID1: 17, nID2: 29, key value: 46
nID1: 17, nID2: 30, key value: 47
nID1: 17, nID2: 29, key value: 46
nID1: 17, nID2: 30, key value: 47

node: 161
nID1: 161, nID2: 196, key value: 357
nID1: 161, nID2: 198, key value: 359
nID1: 161, nID2: 341, key value: 502
nID1: 161, nID2: 353, key value: 514
nID1: 161, nID2: 185, key value: 346
nID1: 18, nID2: 161, key value: 179
nID1: 6, nID2: 161, key value: 167
nID1: 5, nID2: 161, key value: 166
nID1: 161, nID2: 163, key value: 324
nID1: 161, nID2: 294, key value: 455
nID1: 161, nID2: 293, key value: 454
nID1: 161, nID2: 295, key value: 456
nID1: 149, nID2: 161, key value: 310
nID1: 7, nID2: 161, key value: 168
nID1: 8, nID2: 161, key value: 169
nID1: 7, nID2: 161, key value: 168
nID1: 161, nID2: 295, key value: 456
nID1: 161, nID2: 198, key value: 359
nID1: 161, nID2: 353, key value: 514
nID1: 161, nID2: 196, key value: 357
nID1: 161, nID2: 341, key value: 502
nID1: 8, nID2: 161, key value: 169
nID1: 20, nID2: 161, key value: 181
nID1: 150, nID2: 161, key value: 311
nID1: 161, nID2: 185, key value: 346
nID1: 21, nID2: 161, key value: 182
nID1: 5, nID2: 161, key value: 166
nID1: 161, nID2: 293, key value: 454
nID1: 6, nID2: 161, key value: 167
nID1: 149, nID2: 161, key value: 310
nID1: 161, nID2: 294, key value: 455
nID1: 18, nID2: 161, key value: 179
nID1: 161, nID2: 163, key value: 324

node: 305
nID1: 185, nID2: 305, key value: 490
nID1: 29, nID2: 305, key value: 334
nID1: 185, nID2: 305, key value: 490
nID1: 29, nID2: 305, key value: 334



 CH's ID: 162
node: 18
nID1: 18, nID2: 30, key value: 48
nID1: 18, nID2: 161, key value: 179
nID1: 18, nID2: 30, key value: 48
nID1: 18, nID2: 161, key value: 179

node: 162
nID1: 162, nID2: 185, key value: 347
nID1: 29, nID2: 162, key value: 191
nID1: 19, nID2: 162, key value: 181
nID1: 6, nID2: 162, key value: 168
nID1: 5, nID2: 162, key value: 167
nID1: 151, nID2: 162, key value: 313
nID1: 162, nID2: 293, key value: 455
nID1: 162, nID2: 295, key value: 457
nID1: 8, nID2: 162, key value: 170
nID1: 162, nID2: 296, key value: 458
nID1: 9, nID2: 162, key value: 171
nID1: 151, nID2: 162, key value: 313
nID1: 162, nID2: 295, key value: 457
nID1: 162, nID2: 185, key value: 347
nID1: 7, nID2: 162, key value: 169
nID1: 162, nID2: 296, key value: 458
nID1: 29, nID2: 162, key value: 191
nID1: 8, nID2: 162, key value: 170
nID1: 9, nID2: 162, key value: 171
nID1: 21, nID2: 162, key value: 183
nID1: 162, nID2: 308, key value: 470
nID1: 162, nID2: 309, key value: 471
nID1: 5, nID2: 162, key value: 167
nID1: 6, nID2: 162, key value: 168
nID1: 162, nID2: 293, key value: 455
nID1: 149, nID2: 162, key value: 311
nID1: 162, nID2: 294, key value: 456
nID1: 19, nID2: 162, key value: 181

node: 306
nID1: 29, nID2: 306, key value: 335
nID1: 30, nID2: 306, key value: 336
nID1: 30, nID2: 306, key value: 336
nID1: 29, nID2: 306, key value: 335



 CH's ID: 168
node: 24
nID1: 24, nID2: 37, key value: 61
nID1: 24, nID2: 324, key value: 348
nID1: 24, nID2: 313, key value: 337
nID1: 24, nID2: 37, key value: 61
nID1: 24, nID2: 324, key value: 348
nID1: 24, nID2: 313, key value: 337

node: 168
nID1: 49, nID2: 168, key value: 217
nID1: 50, nID2: 168, key value: 218
nID1: 73, nID2: 168, key value: 241
nID1: 168, nID2: 349, key value: 517
nID1: 168, nID2: 360, key value: 528
nID1: 168, nID2: 182, key value: 350
nID1: 168, nID2: 336, key value: 504
nID1: 39, nID2: 168, key value: 207
nID1: 168, nID2: 171, key value: 339
nID1: 12, nID2: 168, key value: 180
nID1: 144, nID2: 168, key value: 312
nID1: 168, nID2: 182, key value: 350
nID1: 168, nID2: 170, key value: 338
nID1: 50, nID2: 168, key value: 218
nID1: 49, nID2: 168, key value: 217
nID1: 73, nID2: 168, key value: 241
nID1: 168, nID2: 349, key value: 517
nID1: 168, nID2: 360, key value: 528
nID1: 39, nID2: 168, key value: 207
nID1: 168, nID2: 171, key value: 339
nID1: 12, nID2: 168, key value: 180
nID1: 144, nID2: 168, key value: 312
nID1: 168, nID2: 336, key value: 504
nID1: 168, nID2: 313, key value: 481

node: 312
nID1: 49, nID2: 312, key value: 361
nID1: 182, nID2: 312, key value: 494
nID1: 312, nID2: 336, key value: 648
nID1: 37, nID2: 312, key value: 349
nID1: 170, nID2: 312, key value: 482
nID1: 49, nID2: 312, key value: 361
nID1: 182, nID2: 312, key value: 494
nID1: 312, nID2: 336, key value: 648
nID1: 312, nID2: 313, key value: 625
nID1: 37, nID2: 312, key value: 349
nID1: 170, nID2: 312, key value: 482



 CH's ID: 170
node: 26
nID1: 26, nID2: 39, key value: 65
nID1: 26, nID2: 182, key value: 208
nID1: 26, nID2: 171, key value: 197
nID1: 26, nID2: 39, key value: 65
nID1: 26, nID2: 171, key value: 197
nID1: 26, nID2: 182, key value: 208

node: 170
nID1: 63, nID2: 170, key value: 233
nID1: 64, nID2: 170, key value: 234
nID1: 170, nID2: 185, key value: 355
nID1: 170, nID2: 196, key value: 366
nID1: 170, nID2: 341, key value: 511
nID1: 170, nID2: 353, key value: 523
nID1: 40, nID2: 170, key value: 210
nID1: 50, nID2: 170, key value: 220
nID1: 170, nID2: 195, key value: 365
nID1: 15, nID2: 170, key value: 185
nID1: 25, nID2: 170, key value: 195
nID1: 170, nID2: 325, key value: 495
nID1: 170, nID2: 312, key value: 482
nID1: 170, nID2: 301, key value: 471
nID1: 170, nID2: 300, key value: 470
nID1: 1, nID2: 170, key value: 171
nID1: 170, nID2: 288, key value: 458
nID1: 1, nID2: 170, key value: 171
nID1: 63, nID2: 170, key value: 233
nID1: 170, nID2: 195, key value: 365
nID1: 170, nID2: 291, key value: 461
nID1: 170, nID2: 302, key value: 472
nID1: 64, nID2: 170, key value: 234
nID1: 170, nID2: 353, key value: 523
nID1: 170, nID2: 341, key value: 511
nID1: 170, nID2: 196, key value: 366
nID1: 40, nID2: 170, key value: 210
nID1: 170, nID2: 185, key value: 355
nID1: 170, nID2: 325, key value: 495
nID1: 50, nID2: 170, key value: 220
nID1: 170, nID2: 292, key value: 462
