individual 23: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N31(134, 15) ) ( 3, N29(12, 123) ) ( 4, N13(2, 123) ) ( 5, N11(118, 39) ) ( 6, N27(138, 137) ) ( 7, N-1 ) ( 8, G(1, 1) )( 9, N32(30, 145) ) ( 10, N19(146, 107) ) ( 11, N23(54, 47) ) ( 12, N24(82, 5) ) ( 13, N26(94, 67) ) ( 14, N10(138, 69) ) ( 15, G(1, 2) )( 16, N-1 ) ( 17, N8(80, 69) ) ( 18, N7(36, 137) ) ( 19, N21(6, 15) ) ( 20, N28(122, 7) ) ( 21, N-1 ) ( 22, G(1, 3) )( 23, N16(8, 83) ) ( 24, N25(118, 35) ) ( 25, N14(126, 109) ) ( 26, N12(8, 45) ) ( 27, N20(90, 71) ) ( 28, N6(144, 35) ) ( 29, G(1, 4) )( 30, N30(78, 53) ) ( 31, N9(94, 117) ) ( 32, N22(12, 147) ) ( 33, N15(50, 139) ) ( 34, N18(34, 91) ) ( 35, N17(12, 103) ) 

individual 24: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N20(90, 71) ) ( 3, N9(94, 117) ) ( 4, N8(80, 69) ) ( 5, N16(8, 83) ) ( 6, N21(6, 15) ) ( 7, N-1 ) ( 8, G(1, 1) )( 9, N24(82, 5) ) ( 10, N10(138, 69) ) ( 11, N11(118, 39) ) ( 12, N28(122, 7) ) ( 13, N15(50, 139) ) ( 14, N31(134, 15) ) ( 15, G(1, 2) )( 16, N32(30, 145) ) ( 17, N12(8, 45) ) ( 18, N14(126, 109) ) ( 19, N27(138, 137) ) ( 20, N29(12, 123) ) ( 21, N13(2, 123) ) ( 22, G(1, 3) )( 23, N17(12, 103) ) ( 24, N6(144, 35) ) ( 25, N19(146, 107) ) ( 26, N22(12, 147) ) ( 27, N18(34, 91) ) ( 28, N7(36, 137) ) ( 29, G(1, 4) )( 30, N-1 ) ( 31, N26(94, 67) ) ( 32, N-1 ) ( 33, N23(54, 47) ) ( 34, N30(78, 53) ) ( 35, N25(118, 35) ) 

individual 25: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N20(90, 71) ) ( 3, N10(138, 69) ) ( 4, N11(118, 39) ) ( 5, N15(50, 139) ) ( 6, N29(12, 123) ) ( 7, N19(146, 107) ) ( 8, G(1, 1) )( 9, N7(36, 137) ) ( 10, N6(144, 35) ) ( 11, N26(94, 67) ) ( 12, N17(12, 103) ) ( 13, N-1 ) ( 14, N32(30, 145) ) ( 15, G(1, 2) )( 16, N-1 ) ( 17, N30(78, 53) ) ( 18, N9(94, 117) ) ( 19, N8(80, 69) ) ( 20, N25(118, 35) ) ( 21, N28(122, 7) ) ( 22, G(1, 3) )( 23, N-1 ) ( 24, N23(54, 47) ) ( 25, N16(8, 83) ) ( 26, N14(126, 109) ) ( 27, N24(82, 5) ) ( 28, N18(34, 91) ) ( 29, G(1, 4) )( 30, N27(138, 137) ) ( 31, N31(134, 15) ) ( 32, N13(2, 123) ) ( 33, N12(8, 45) ) ( 34, N21(6, 15) ) ( 35, N22(12, 147) ) 

individual 26: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N26(94, 67) ) ( 3, N31(134, 15) ) ( 4, N32(30, 145) ) ( 5, N6(144, 35) ) ( 6, N-1 ) ( 7, N-1 ) ( 8, G(1, 1) )( 9, N30(78, 53) ) ( 10, N8(80, 69) ) ( 11, N7(36, 137) ) ( 12, N9(94, 117) ) ( 13, N10(138, 69) ) ( 14, N16(8, 83) ) ( 15, G(1, 2) )( 16, N19(146, 107) ) ( 17, N25(118, 35) ) ( 18, N29(12, 123) ) ( 19, N12(8, 45) ) ( 20, N11(118, 39) ) ( 21, N28(122, 7) ) ( 22, G(1, 3) )( 23, N21(6, 15) ) ( 24, N14(126, 109) ) ( 25, N20(90, 71) ) ( 26, N23(54, 47) ) ( 27, N15(50, 139) ) ( 28, N-1 ) ( 29, G(1, 4) )( 30, N13(2, 123) ) ( 31, N18(34, 91) ) ( 32, N24(82, 5) ) ( 33, N22(12, 147) ) ( 34, N17(12, 103) ) ( 35, N27(138, 137) ) 

individual 27: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N26(94, 67) ) ( 3, N7(36, 137) ) ( 4, N23(54, 47) ) ( 5, N24(82, 5) ) ( 6, N17(12, 103) ) ( 7, N-1 ) ( 8, G(1, 1) )( 9, N18(34, 91) ) ( 10, N9(94, 117) ) ( 11, N13(2, 123) ) ( 12, N14(126, 109) ) ( 13, N22(12, 147) ) ( 14, N29(12, 123) ) ( 15, G(1, 2) )( 16, N12(8, 45) ) ( 17, N20(90, 71) ) ( 18, N19(146, 107) ) ( 19, N8(80, 69) ) ( 20, N25(118, 35) ) ( 21, N28(122, 7) ) ( 22, G(1, 3) )( 23, N31(134, 15) ) ( 24, N21(6, 15) ) ( 25, N16(8, 83) ) ( 26, N15(50, 139) ) ( 27, N11(118, 39) ) ( 28, N-1 ) ( 29, G(1, 4) )( 30, N10(138, 69) ) ( 31, N32(30, 145) ) ( 32, N30(78, 53) ) ( 33, N6(144, 35) ) ( 34, N27(138, 137) ) ( 35, N-1 ) 

individual 28: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N6(144, 35) ) ( 3, N13(2, 123) ) ( 4, N22(12, 147) ) ( 5, N15(50, 139) ) ( 6, N-1 ) ( 7, N-1 ) ( 8, G(1, 1) )( 9, N25(118, 35) ) ( 10, N23(54, 47) ) ( 11, N-1 ) ( 12, N21(6, 15) ) ( 13, N10(138, 69) ) ( 14, N20(90, 71) ) ( 15, G(1, 2) )( 16, N14(126, 109) ) ( 17, N7(36, 137) ) ( 18, N26(94, 67) ) ( 19, N28(122, 7) ) ( 20, N9(94, 117) ) ( 21, N30(78, 53) ) ( 22, G(1, 3) )( 23, N24(82, 5) ) ( 24, N19(146, 107) ) ( 25, N31(134, 15) ) ( 26, N8(80, 69) ) ( 27, N17(12, 103) ) ( 28, N16(8, 83) ) ( 29, G(1, 4) )( 30, N29(12, 123) ) ( 31, N32(30, 145) ) ( 32, N27(138, 137) ) ( 33, N18(34, 91) ) ( 34, N12(8, 45) ) ( 35, N11(118, 39) ) 

individual 29: ( 0, G(0, 0) )( 1, G(1, 0) )( 2, N28(122, 7) ) ( 3, N19(146, 107) ) ( 4, N16(8, 83) ) ( 5, N32(30, 145) ) ( 6, N-1 ) ( 7, N-1 ) ( 8, G(1, 1) )( 9, N8(80, 69) ) ( 10, N9(94, 117) ) ( 11, N6(144, 35) ) ( 12, N13(2, 123) ) ( 13, N22(12, 147) ) ( 14, N21(6, 15) ) ( 15, G(1, 2) )( 16, N7(36, 137) ) ( 17, N27(138, 137) ) ( 18, N31(134, 15) ) ( 19, N11(118, 39) ) ( 20, N10(138, 69) ) ( 21, N24(82, 5) ) ( 22, G(1, 3) )( 23, N17(12, 103) ) ( 24, N25(118, 35) ) ( 25, N12(8, 45) ) ( 26, N26(94, 67) ) ( 27, N30(78, 53) ) ( 28, N23(54, 47) ) ( 29, G(1, 4) )( 30, N20(90, 71) ) ( 31, N18(34, 91) ) ( 32, N14(126, 109) ) ( 33, N29(12, 123) ) ( 34, N15(50, 139) ) ( 35, N-1 ) 


best fitness: 286.732, individual: 5
avg. fitness: 377.627
